scene_file_name,question,answer,answer_pred,time,distance
fzynW3qQPVF,"How many distinct bedrooms are shown during the floor? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7+], e.g., 0",2,0.,10.750498056411743,26.000018903221246
fzynW3qQPVF,"Count the outdoor seating by type in the main pool and patio area. Answer with the format 'lounge chairs: X, sofas/sectionals: Y, armchairs: Z'. Choose from: LOUNGE_CHAIRS: [0, 1-2, 3-4, 5-6, 7-8, 9-10, 11-12, 13+], SOFAS/SECTIONALS: [0, 1, 2, 3, 4, 5+], ARMCHAIRS: [0, 1, 2, 3, 4, 5+]. Example: LOUNGE_CHAIRS: 0, SECTIONALS: 0, ARMCHAIRS: 0","LOUNGE_CHAIRS: 5-6, SOFAS/SECTIONALS: 1, ARMCHAIRS: 2",,190.0165832042694,18.29050237050211
fzynW3qQPVF,"What types of furniture, electronics, and decor are present in the main open-plan living and dining area? List all items that apply, separated by commas. Choose from: FURNITURE: [sofa, armchair, dining table, coffee table, bookshelf, bed, cabinet, bar stools, pool table, ottoman], ELECTRONICS: [television, floor lamp, speaker, computer, fireplace (electric/gas), projector, smart home panel, none], DECORATIVE: [potted plant, large artwork, area rug, curtains, vase, mirror, sculpture, throw pillows]. Example: FURNITURE: sofa, ELECTRONICS: television, DECORATIVE: potted plant","FURNITURE: sofa, armchair, dining table, coffee table, ELECTRONICS: television, fireplace (electric/gas), DECORATIVE: potted plant, large artwork, area rug",,199.280606508255,9.664339387024993
fzynW3qQPVF,"Where is the freestanding white bathtub located? Answer with the format 'room, position, nearby object' separated by commas. Choose one from each category: ROOM: [master bathroom, guest bathroom, living room, master bedroom, kitchen, hallway, outdoor patio, laundry room], POSITION: [center of the room, against the wall, in a corner, under a window, next to the shower, in an alcove, on a raised platform, next to the toilet], NEARBY_OBJECT: [dual vanity sink, wall-mounted television, toilet, walk-in closet, glass shower stall, fireplace, window, potted plant]. Example: ROOM: master bathroom, POSITION: center of the room, NEARBY_OBJECT: dual vanity sink","ROOM: master bathroom, POSITION: center of the room, NEARBY_OBJECT: wall-mounted television",,191.04324007034302,60.46004646660691
fzynW3qQPVF,"Describe the properties of the fireplace in the master bedroom. Answer with the format 'object, color, material, shape' separated by commas. Choose one from each category: OBJECT: [fireplace, television, headboard, nightstand, dresser, bookshelf, accent wall, art piece], COLOR: [red, blue, green, yellow, black, white, brown, gray, beige, metallic], MATERIAL: [wood, metal, plastic, fabric, glass, brick, concrete, stone, marble, tile], SHAPE: [rectangular, square, circular, arched, freestanding, double-sided, corner-mounted, irregular]. Example: OBJECT: fireplace, COLOR: red, MATERIAL: wood, SHAPE: rectangular","OBJECT: fireplace, COLOR: gray, MATERIAL: marble, SHAPE: rectangular","fireplace, television, headboard, nightstand, dresser, bookshelf, accent wall, art piece",15.54715371131897,29.750657298769113
fzynW3qQPVF,"What types of storage are available in the large walk-in closet connected to the master suite? List all types that apply, separated by commas. Choose from [open shelving, closed cabinets, drawers, hanging storage, shoe racks, floor storage, island storage, glass-front cabinets], e.g., open shelving","open shelving, drawers, hanging storage","hanging storage, shoe racks, open shelving, island storage",10.345317602157593,21.173743807877656
fzynW3qQPVF,"What is the seating capacity of the main dining table? Answer with one option from [1-seat, 2-seat, 3-seat, 4-seat, 5-seat, 6-seat, 7-seat, 8+ seat], e.g., 1-seat",6-seat,1-seat.,4.955114841461182,12.000000146577086
fzynW3qQPVF,"In which areas of the house is grey-veined marble used as a prominent wall or major surface material? List all areas that apply, separated by commas. Choose from [master bathroom, kitchen, main living room, master bedroom, outdoor patio, guest bathroom, hallway, walk-in closet], e.g., master bathroom","master bathroom, main living room, master bedroom",outdoor patio,40.555684328079224,40.46856724786195
fzynW3qQPVF,"What is the sequence of areas one must pass through to get from the master bedroom to the swimming pool? Answer by selecting the intermediate area that forms the most direct path. The path will be 'master bedroom -> [intermediate area] -> swimming pool'. Choose the intermediate area from: [living room, dining room, hallway, home theater, staircase, library, none], e.g., intermediate area, living room","START: master bedroom, INTERMEDIATE: living room, END: swimming pool",,178.12724781036377,231.07708797341144
fzynW3qQPVF,"What is the spatial relationship between the large marble fireplace and the dining area in the main open-plan space? Answer with the format 'object1, relation, object2' separated by commas. Choose one from each category: OBJECT1: [large marble fireplace, television, sectional sofa, kitchen island, potted plant, dining table, floating stairs, pool table], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, separated by a wall from], OBJECT2: [dining area, kitchen, living room sofa, outdoor patio, master bedroom, main entrance, staircase, home office]. Example: OBJECT1: large marble fireplace, RELATION: in front of, OBJECT2: dining area","OBJECT1: large marble fireplace, RELATION: to the left of, OBJECT2: dining area",,204.38678908348083,100.21733414245404
