scene_file_name,question,answer,answer_pred,time,distance
gYvKGZ5eRqb,"Describe the arrangement of the main blocks of congregational pews. Answer with one from each category with the format 'number of blocks, arrangement, divider' separated by commas. Choose from: NUMBER_OF_BLOCKS: [1 central block, 2 blocks (left/right), 3 blocks (left/center/right), 4 blocks (quadrants), 5+ blocks, scattered individual chairs, circular pattern] ARRANGEMENT: [facing a central altar, facing each other (choir style), arranged in a circle, arranged in a semi-circle, angled towards the center, back-to-back, U-shaped] DIVIDER: [single center aisle, two main aisles (creating 3 sections), multiple small aisles, no aisles, low wall divider, ropes and stanchions, curtain dividers] Example: NUMBER_OF_BLOCKS: 1 central block, ARRANGEMENT: facing a central altar, DIVIDER: single center aisle","NUMBER_OF_BLOCKS: 2 blocks (left/right), ARRANGEMENT: facing a central altar, DIVIDER: two main aisles (creating 3 sections)","NUMBER\_OF\_BLOCKS: 1, ARRANGEMENT: facing a central altar, DIVIDER: single center aisle.",10.278347969055176,17.81407946767943
gYvKGZ5eRqb,"What types of seating furniture are present throughout the church? List all that apply from each category, separated by commas. MAIN_SEATING: [long wooden pews, individual wooden chairs, upholstered chairs, metal folding chairs, benches without backrests, stone benches, plastic chairs] ALTAR_SEATING: [ornate throne-like chairs, simple wooden chairs, stools, long benches, backless kneelers, couches] OTHER_SEATING: [confessional stool, organ bench, small side benches, chairs in foyer, cushioned armchairs, none] Example: MAIN_SEATING: long wooden pews, ALTAR_SEATING: ornate throne-like chairs, OTHER_SEATING: confessional stool","MAIN_SEATING: long wooden pews, ALTAR_SEATING: ornate throne-like chairs, simple wooden chairs, OTHER_SEATING: organ bench, small side benches","MAIN_SEATING: long wooden pews, individual wooden chairs, benches without backrests, stone benches, plastic chairs
ALTAR_SEATING: ornate throne-like chairs, simple wooden chairs, stools, backless kneelers, couches
OTHER_SEATING: confessional stool, organ bench, small side benches, chairs in foyer, cushioned armchairs, none",6.753661632537842,7.1471495327609205
gYvKGZ5eRqb,"How many large, green, marble-like pillars are visible in the main seating area of the church, separating the aisles? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8+], e.g., 0",8+,0.,2.5553627014160156,6.145927995170894
gYvKGZ5eRqb,"Where is the wooden confessional booth located? Answer with one option from each category with the format 'side of nave, position along wall, nearby feature' separated by commas. Choose from: SIDE_OF_NAVE: [left side (facing altar), right side (facing altar), center aisle, back wall, front altar area, balcony, side chapel, entrance foyer] POSITION_ALONG_WALL: [near front (altar), middle, near back (entrance), in a corner] NEARBY_FEATURE: [stained glass windows, main entrance doors, side altar with crucifix, pillar, organ, lectern, baptistry, none] Example: SIDE_OF_NAVE: left side (facing altar), POSITION_ALONG_WALL: near front (altar), NEARBY_FEATURE: stained glass windows","SIDE_OF_NAVE: right side (facing altar), POSITION_ALONG_WALL: middle, NEARBY_FEATURE: stained glass windows","SIDE_OF_NAVE, POSITION_ALONG_WALL, NEARBY_FEATURE",3.566784381866455,6.145927995170894
gYvKGZ5eRqb,"Describe the primary colors and materials of the main altar structure (the large decorated reredos behind the altar table). Answer with one option from each category with the format 'primary color, secondary color, primary material' separated by commas. Choose from: PRIMARY_COLOR: [gold, silver, bronze, black, white/cream, dark brown, blue, red] SECONDARY_COLOR: [green/teal, red, purple, black, light brown, gray, orange, pink] PRIMARY_MATERIAL: [carved wood, polished stone/marble, cast metal, plain plaster, exposed brick, glass, concrete, fabric] Example: PRIMARY_COLOR: gold, SECONDARY_COLOR: green/teal, PRIMARY_MATERIAL: carved wood","PRIMARY_COLOR: white/cream, SECONDARY_COLOR: green/teal, PRIMARY_MATERIAL: polished stone/marble","PRIMARY_COLOR: gold, silver, bronze, black, white/cream, dark brown, blue, red
SECONDARY_COLOR: green/teal, red, purple, black, light brown, gray, orange, pink
PRIMARY_MATERIAL: carved wood, polished stone/marble, cast metal, plain plaster, exposed brick, glass, concrete, fabric",5.503247022628784,5.143736123766246
gYvKGZ5eRqb,"How many distinct, large, arched paintings are set into the ornate structure directly above the main altar? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8+], e.g., 0",5,3.,2.194894552230835,5.143736123766246
gYvKGZ5eRqb,"At what height level are the three-dimensional Stations of the Cross reliefs mounted on the walls? Answer with one option from [floor level, low (under 3 feet), medium (3-6 feet), high (6-9 feet), very high (above 9 feet), ceiling-mounted, integrated into pews, on freestanding pillars], e.g., floor level",high (6-9 feet),medium.,2.1543049812316895,5.143736123766246
gYvKGZ5eRqb,"What is the spatial relationship between the large, circular statue of Mary and the main bank of red votive candles on the left side of the church? Answer with one option from each category with the format 'object1, relation, object2' separated by commas. Choose from: OBJECT1: [statue of Mary, crucifix, statue of a saint, stained glass window, side altar, kneeler, pillar, lectern] RELATION: [directly above, directly below, to the left of, to the right of, next to, across the aisle from, diagonal to, behind] OBJECT2: [votive candle rack, main altar, pews, organ, entrance door, holy water font, pulpit, ambo] Example: OBJECT1: pillar, RELATION: to the right of, OBJECT2: main altar","OBJECT1: statue of Mary, RELATION: directly above, OBJECT2: votive candle rack","pillar, to the right of",2.574845790863037,5.143736123766246
gYvKGZ5eRqb,"Describe the path from the organ to the side altar where an American flag is located. Answer with one option from each category with the format 'start, intermediate action, end' separated by commas. Choose from: START: [organ, main entrance, main altar, confessional booth, lectern, back pews, pulpit, sacristy] INTERMEDIATE_ACTION: [walk along left side wall toward altar, walk down right aisle, walk down center aisle, cross in front of altar, cross at back of nave, use a side door, climb stairs to balcony] END: [side altar with flag, side altar with crucifix, votive candle station, Our Lady of Guadalupe shrine, main entrance, baptistry, St. Joseph statue, choir loft] Example: START: back pews, INTERMEDIATE_ACTION: cross in front of altar, END: Our Lady of Guadalupe shrine","START: organ, INTERMEDIATE_ACTION: walk along left side wall toward altar, END: side altar with flag",,190.2287278175354,53.73605272798562
gYvKGZ5eRqb,"Which of the following features are present on BOTH the left and right sides of the main nave? List all that apply, separated by commas. Choose from [rows of pews, rows of green pillars, side altars, Stations of the Cross reliefs, stained glass windows, votive candle stations, confessional booths, organs, lecterns, large crucifixes], e.g., rows of pews","rows of pews, rows of green pillars, side altars, Stations of the Cross reliefs, stained glass windows, votive candle stations","rows of pews, rows of green pillars, side altars, Stations of the Cross reliefs, stained glass windows, votive candle stations, confessional booths, organs, lecterns, large crucifixes",4.450452566146851,6.145927995170894
