scene_file_name,question,answer,answer_pred,time,distance
YVUC4YcDtcY,"How many individual 'Thinkpod' workstations are visible in the open office area? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8+], e.g., 0",4,0.,8.274006843566895,15.893441824258208
YVUC4YcDtcY,"Describe the properties of the wallpaper seen in the lounge area with the green chairs. Answer with the format 'area, pattern, primary line color, accent color' separated by commas. Choose from: AREA: [lounge area, kitchen, conference room, reception, main hallway, bathroom, private office, break room] PATTERN: [circuit board, floral, geometric, striped, solid color, brick, wood panel, abstract swirls, polka dot] PRIMARY_LINE_COLOR: [grey/black, blue, green, yellow, red, white, brown, purple, orange] ACCENT_COLOR: [lime green, dark blue, orange, pink, yellow, red, black, beige, none] Example: AREA: private office, PATTERN: geometric, PRIMARY_LINE_COLOR: yellow, ACCENT_COLOR: red","AREA: lounge area, PATTERN: circuit board, PRIMARY_LINE_COLOR: grey/black, ACCENT_COLOR: lime green","AREA: private office, PATTERN: striped, PRIMARY_LINE_COLOR: blue, ACCENT_COLOR: yellow",17.64860725402832,32.76479708870325
YVUC4YcDtcY,"What is the Wi-Fi network name written on the whiteboard inside the conference room? Answer with the format 'room, object, network name' separated by commas. Choose from: ROOM: [conference room, kitchen, lounge, reception, hallway, open office, break room, server room] OBJECT: [whiteboard, poster, sign, computer screen, notepad, window decal, door plaque, flip chart] NETWORK_NAME: [Regusnetwifi, OfficeGuest, ConnectNow, ThinkspaceNet, EnergizeWiFi, BizHubConnect, BoardroomNet, PublicAccess, SecureLink] Example: ROOM: lounge, OBJECT: window decal, NETWORK_NAME: PublicAccess","ROOM: conference room, OBJECT: whiteboard, NETWORK_NAME: Regusnetwifi","ROOM: conference room, OBJECT: whiteboard, NETWORK_NAME: RegusNetwifi",5.560805082321167,9.000074309310055
YVUC4YcDtcY,"Count the furniture items in the lounge area with the circuit board wallpaper. Answer with the format 'armless chairs: X, tables: Y, sofas: Z, stools: W'. Choose a number for each category: ARMLESS_CHAIRS: [0, 1, 2, 3, 4, 5, 6, 7, 8+] TABLES: [0, 1, 2, 3, 4, 5, 6, 7, 8+] SOFAS: [0, 1, 2, 3, 4, 5, 6, 7, 8+] STOOLS: [0, 1, 2, 3, 4, 5, 6, 7, 8+] Example: ARMLESS_CHAIRS: 0, TABLES: 0, SOFAS: 0, STOOLS: 0","ARMLESS_CHAIRS: 4, TABLES: 1, SOFAS: 0, STOOLS: 0","ARMLESS_CHAIRS: 0, TABLES: 0, SOFAS: 0, STOOLS: 0",7.83132266998291,9.750072565874195
YVUC4YcDtcY,"Describe the rug located in front of the reception desk. Answer with the format 'object, pattern, colors' separated by commas. Choose from: OBJECT: [area rug, runner, doormat, carpet tile, circular rug, faux fur rug, woven mat, interlocking foam tiles] PATTERN: [chevron/zigzag, striped, solid, floral, geometric circle, abstract, plaid, animal print, paisley] COLORS: [green/blue/grey/white, red/yellow/black, purple/orange/pink, brown/beige, black/white, all grey, all blue, rainbow, monochrome green] Example: OBJECT: carpet tile, PATTERN: floral, COLORS: monochrome green","OBJECT: area rug, PATTERN: chevron/zigzag, COLORS: green/blue/grey/white","carpet tile, floral, monochrome green",17.887452363967896,35.99998608046853
YVUC4YcDtcY,"What types of appliances are visible in the kitchen/break room? List all items that are visible, separated by commas. Choose any that apply from the lists below. [microwave, oven, stovetop, toaster, air fryer, slow cooker, full-size refrigerator, mini-fridge, wine cooler, freezer chest, ice maker, dishwasher, sink, garbage disposal, trash compactor, vacuum, coffee maker, water cooler, blender, kettle, espresso machine] Example: microwave","COOKING: microwave, REFRIGERATION: mini-fridge, CLEANING: dishwasher, sink, BEVERAGE: coffee maker",full-size refrigerator,13.290348768234253,27.434454140266514
YVUC4YcDtcY,"What is the seating capacity of the large table in the kitchen/break room, based on the number of chairs present? Answer with one option from [1-2 seats, 3-4 seats, 5-6 seats, 7-8 seats, 9-10 seats, 11-12 seats, 13-14 seats, 15+ seats], e.g., 1-2 seats",9-10 seats,13-14 seats,4.180123329162598,8.99999812060678
YVUC4YcDtcY,"What is the spatial relationship between the foosball table and the kitchen area? Answer with the format 'object1, relation, object2' separated by commas. Choose from: OBJECT1: [foosball table, dining table, reception desk, conference table, sofa, bookshelf, water cooler, printer] RELATION: [adjacent to, inside, across from, behind, perpendicular to, diagonal from, far from, blocking the entrance of, on top of] OBJECT2: [kitchen/break room, conference room, reception area, main entrance, lounge area, bathroom, private office, hallway] Example: OBJECT1: printer, RELATION: blocking the entrance of, OBJECT2: lounge area","OBJECT1: foosball table, RELATION: adjacent to, OBJECT2: kitchen/break room","dining table, behind",9.72597050666809,20.260322270930647
YVUC4YcDtcY,"Which path most accurately describes a route from the reception desk to the kitchen area? Answer with the format 'start, pass by, end' separated by commas. Choose from: START: [reception desk, conference room, lounge, main entrance, back office, Thinkpod area, elevator lobby, mail room] PASS_BY: [foosball table, Thinkpod cubicles, conference room entrance, lounge area, another desk area, water cooler, stairs, none] END: [kitchen/break room, conference room, lounge, back exit, bathroom, main entrance, private office, server room] Example: START: main entrance, PASS_BY: another desk area, END: server room","START: reception desk, PASS_BY: foosball table, END: kitchen/break room","START: back office, Thinkpod area, conference room, lounge, main entrance, END",11.38992953300476,24.750011788380107
YVUC4YcDtcY,"Based on the mural and containers in the kitchen corner, what is the primary theme of that specific spot? Answer with the format 'area, dominant feature, theme' separated by commas. Choose from: AREA: [kitchen corner, hallway, lounge, reception, mail room, print station, entry way, back exit] DOMINANT_FEATURE: [recycling symbol mural, corporate logo, abstract painting, large photograph, window view, motivational quotes, technology diagram, historical map] THEME: [environmentalism/sustainability, technology/innovation, wellness/health, corporate branding, abstract art, historical tribute, local culture, productivity, relaxation] Example: AREA: mail room, DOMINANT_FEATURE: window view, THEME: local culture","AREA: kitchen corner, DOMINANT_FEATURE: recycling symbol mural, THEME: environmentalism/sustainability","AREA, DOMINANT_FEATURE, THEME: kitchen corner, recycling symbol mural, environmentalism/sustainability.",6.9731786251068115,13.499999312699675
